t pos_x pos_y free_degree
2116966 -5884 -167551 181
2116976 -5884 -167551 175
2116986 -5884 -167551 182
2116996 -5884 -167551 182
2117006 -5884 -167551 180
2117016 -5884 -167551 183
2117026 -5884 -167551 185
2117036 -5884 -167551 188
2117046 -5884 -167551 178
2117056 -5884 -167551 179
2117066 -5884 -167551 182
2117076 -5884 -167551 184
2117086 -5884 -167551 179
2117096 -5884 -167551 180
2117106 -5884 -167551 181
2117116 -5884 -167551 182
2117126 -5884 -167551 184
2117136 -5884 -167551 181
2117146 -5884 -167551 183
2117156 -5884 -167551 180
2117166 -5884 -167551 183
2117176 -5884 -167551 179
2117186 -5884 -167551 178
2117196 -5884 -167551 181
2117206 -5884 -167551 181
2117216 -5884 -167551 187
2117226 -5884 -167551 179
2117236 -5884 -167551 180
2117246 -5884 -167551 179
2117256 -5884 -167551 179
2117266 -5884 -167551 182
2117276 -5884 -167551 189
2117286 -5884 -167551 174
2117296 -5884 -167551 182
2117306 -5884 -167551 184
2117316 -5884 -167551 176
2117326 -5884 -167551 186
2117336 -5884 -167551 180
2117346 -5884 -167551 180
2117356 -5884 -167551 182
2117366 -5884 -167551 184
2117376 -5884 -167551 175
2117386 -5884 -167551 178
2117396 -5884 -167551 178
2117406 -5884 -167551 179
2117416 -5884 -167551 180
2117426 -5884 -167551 177
2117436 -5884 -167551 186
2117446 -5884 -167551 182
2117456 -5884 -167551 185
2117466 -5884 -167551 173
2117476 -5884 -167551 174
2117486 -5884 -167551 185
2117496 -5884 -167551 184
2117506 -5884 -167551 185
2117516 -5884 -167551 177
2117526 -5884 -167551 179
2117536 -5884 -167551 182
2117546 -5884 -167551 184
2117556 -5884 -167551 183
2117566 -5884 -167551 188
2117576 -5884 -167551 180
2117586 -5884 -167551 181
2117596 -5884 -167551 178
2117606 -5884 -167551 178
2117616 -5884 -167551 178
2117626 -5884 -167551 181
2117636 -5884 -167551 181
2117646 -5884 -167551 184
2117656 -5884 -167551 177
2117666 -5884 -167551 184
2117676 -5884 -167551 183
2117686 -5884 -167551 180
2117696 -5884 -167551 178
2117706 -5884 -167551 180
2117716 -5884 -167551 182
2117726 -5884 -167551 187
2117736 -5884 -167551 183
2117746 -5884 -167551 186
2117756 -5884 -167551 173
2117766 -5884 -167551 183
2117776 -5884 -167551 189
2117786 -5884 -167551 185
2117796 -5884 -167551 180
2117806 -5884 -167551 177
2117816 -5884 -167551 174
2117826 -5884 -167551 179
2117836 -5884 -167551 175
2117846 -5884 -167551 181
2117856 -5884 -167551 184
2117866 -5884 -167551 184
2117876 -5884 -167551 177
2117886 -5884 -167551 188
2117896 -5884 -167551 179
2117906 -5884 -167551 181
2117916 -5884 -167551 184
2117926 -5884 -167551 182
2117936 -5884 -167551 179
2117946 -5884 -167551 182
2117956 -5884 -167551 178
2117966 -5884 -167551 178
2117976 -5884 -167551 184
2117986 -5884 -167551 179
2117996 -5884 -167551 184
2118006 -5884 -167551 179
2118016 -5884 -167551 180
2118026 -5884 -167551 174
2118036 -5884 -167551 174
2118046 -5884 -167551 181
2118056 -5884 -167551 181
2118066 -5884 -167551 179
2118076 -5884 -167551 180
2118086 -5884 -167551 181
2118096 -5884 -167551 181
2118106 -5884 -167551 178
2118116 -5884 -167551 181
2118126 -5884 -167551 184
2118136 -5884 -167551 174
2118146 -5884 -167551 180
2118156 -5884 -167551 183
2118166 -5884 -167551 185
2118176 -5884 -167551 178
2118186 -5884 -167551 180
2118196 -5884 -167551 176
2118206 -5884 -167551 183
2118216 -5884 -167551 182
2118226 -5884 -167551 187
2118236 -5884 -167551 177
2118246 -5884 -167551 175
2118256 -5884 -167551 180
2118266 -5884 -167551 185
2118276 -5884 -167551 184
2118286 -5884 -167551 186
2118296 -5884 -167551 180
2118306 -5884 -167551 183
2118316 -5884 -167551 173
2118326 -5884 -167551 179
2118336 -5884 -167551 177
2118346 -5884 -167551 177
2118356 -5884 -167551 187
2118366 -5884 -167551 180
2118376 -5884 -167551 177
2118386 -5884 -167551 181
2118396 -5884 -167551 184
2118406 -5884 -167551 183
2118416 -5884 -167551 176
2118426 -5884 -167551 178
2118436 -5884 -167551 178
2118446 -5884 -167551 181
2118456 -5884 -167551 179
2118466 -5884 -167551 180
2118476 -5884 -167551 177
2118486 -5884 -167551 177
2118496 -5884 -167551 185
2118506 -5884 -167551 182
2118516 -5884 -167551 180
2118526 -5884 -167551 179
2118536 -5884 -167551 184
2118546 -5884 -167551 183
2118556 -5884 -167551 182
2118566 -5884 -167551 184
2118576 -5884 -167551 187
2118586 -5884 -167551 180
2118596 -5884 -167551 178
2118606 -5884 -167551 179
2118616 -5884 -167551 179
2118626 -5884 -167551 182
2118636 -5884 -167551 183
2118646 -5884 -167551 189
2118656 -5884 -167551 181
2118666 -5884 -167551 178
2118676 -5884 -167551 182
2118686 -5884 -167551 185
2118696 -5884 -167551 177
2118706 -5884 -167551 183
2118716 -5884 -167551 175
2118726 -5884 -167551 176
2118736 -5884 -167551 179
2118746 -5884 -167551 179
2118756 -5884 -167551 181
2118766 -5884 -167551 189
2118776 -5884 -167551 182
2118786 -5884 -167551 178
2118797 -5884 -167551 186
2118807 -5884 -167551 181
2118817 -5884 -167551 187
2118827 -5884 -167551 174
2118837 -5884 -167551 180
2118847 -5884 -167551 183
2118857 -5884 -167551 186
2118866 -5884 -167551 181
2118876 -5884 -167551 180
2118886 -5884 -167551 178
2118896 -5884 -167551 177
2118906 -5884 -167551 183
2118916 -5884 -167551 179
2118926 -5884 -167551 184
2118936 -5884 -167551 182
2118946 -5884 -167551 182
2118956 -5884 -167551 180
2118966 -5884 -167551 178
2118976 -5884 -167551 175
2118986 -5884 -167551 182
2118996 -5884 -167551 182
2119006 -5884 -167551 178
2119016 -5884 -167551 184
2119026 -5884 -167551 184
2119036 -5884 -167551 183
2119046 -5884 -167551 182
2119056 -5884 -167551 179
2119066 -5884 -167551 185
2119076 -5884 -167551 182
2119086 -5884 -167551 186
2119096 -5884 -167551 185
2119106 -5884 -167551 182
2119116 -5884 -167551 176
2119126 -5884 -167551 187
2119136 -5884 -167551 183
2119146 -5884 -167551 183
2119156 -5884 -167551 177
2119166 -5884 -167551 180
2119176 -5884 -167551 183
2119186 -5884 -167551 184
2119196 -5884 -167551 179
2119206 -5884 -167551 180
2119216 -5884 -167551 181
2119226 -5884 -167551 187
2119236 -5884 -167551 184
2119246 -5884 -167551 182
2119256 -5884 -167551 183
2119266 -5884 -167551 180
2119276 -5884 -167551 187
2119286 -5884 -167551 177
2119296 -5884 -167551 186
2119306 -5884 -167551 178
2119316 -5884 -167551 182
2119326 -5884 -167551 180
2119336 -5884 -167551 178
2119346 -5884 -167551 183
2119356 -5884 -167551 182
2119366 -5884 -167551 177
2119376 -5884 -167551 178
2119386 -5884 -167551 185
2119396 -5884 -167551 187
2119406 -5884 -167551 182
2119416 -5884 -167551 184
2119426 -5884 -167551 180
2119436 -5884 -167551 180
2119446 -5884 -167551 181
2119456 -5884 -167551 184
2119466 -5884 -167551 182
2119476 -5884 -167551 180
2119486 -5884 -167551 182
2119496 -5884 -167551 180
2119506 -5884 -167551 177
2119516 -5884 -167551 178
2119526 -5884 -167551 177
2119536 -5884 -167551 180
2119546 -5884 -167551 178
2119556 -5884 -167551 179
2119566 -5884 -167551 185
2119576 -5884 -167551 181
2119586 -5884 -167551 182
2119596 -5884 -167551 178
2119606 -5884 -167551 179
2119616 -5884 -167551 183
2119626 -5884 -167551 183
2119636 -5884 -167551 179
2119646 -5884 -167551 182
2119656 -5884 -167551 185
2119666 -5884 -167551 181
2119676 -5884 -167551 181
2119686 -5884 -167551 180
2119696 -5884 -167551 181
2119706 -5884 -167551 180
2119716 -5884 -167551 181
2119726 -5884 -167551 180
2119736 -5884 -167551 182
2119746 -5884 -167551 178
2119756 -5884 -167551 188
2119766 -5884 -167551 187
2119776 -5884 -167551 182
2119786 -5884 -167551 178
2119796 -5884 -167551 177
2119806 -5884 -167551 183
2119816 -5884 -167551 180
2119826 -5884 -167551 183
2119836 -5884 -167551 177
2119846 -5884 -167551 179
2119856 -5884 -167551 179
2119866 -5884 -167551 185
2119876 -5884 -167551 180
2119886 -5884 -167551 178
2119896 -5884 -167551 178
2119906 -5884 -167551 184
2119916 -5884 -167551 174
2119926 -5884 -167551 181
2119936 -5884 -167551 180
2119946 -5884 -167551 185
2119956 -5884 -167551 182
2119966 -5884 -167551 180
2119976 -5884 -167551 182
2119986 -5884 -167551 188
2119996 -5884 -167551 182
2120006 -5884 -167551 186
2120016 -5884 -167551 181
2120026 -5884 -167551 180
2120036 -5884 -167551 176
2120046 -5884 -167551 180
2120056 -5884 -167551 183
2120066 -5884 -167551 181
2120076 -5884 -167551 176
2120086 -5884 -167551 174
2120096 -5884 -167551 187
2120106 -5884 -167551 182
2120116 -5884 -167551 182
2120126 -5884 -167551 181
2120136 -5884 -167551 181
2120146 -5884 -167551 185
2120156 -5884 -167551 189
2120166 -5884 -167551 184
2120176 -5884 -167551 180
2120186 -5884 -167551 185
2120196 -5884 -167551 183
2120206 -5884 -167551 180
2120216 -5884 -167551 181
2120226 -5884 -167551 184
2120236 -5884 -167551 180
2120246 -5884 -167551 185
2120256 -5884 -167551 180
2120266 -5884 -167551 171
2120276 -5884 -167551 181
2120286 -5884 -167551 180
2120296 -5884 -167551 182
2120306 -5884 -167551 180
2120316 -5884 -167551 185
2120326 -5884 -167551 182
2120336 -5884 -167551 187
2120346 -5884 -167551 179
2120356 -5884 -167551 187
2120366 -5884 -167551 182
2120376 -5884 -167551 182
2120386 -5884 -167551 181
2120396 -5884 -167551 179
2120406 -5884 -167551 178
2120416 -5884 -167551 187
2120426 -5884 -167551 184
2120436 -5884 -167551 190
2120446 -5884 -167551 190
2120456 -5884 -167551 179
2120466 -5884 -167551 187
2120476 -5884 -167551 185
2120486 -5884 -167551 183
2120496 -5884 -167551 176
2120506 -5884 -167551 185
2120516 -5884 -167551 178
2120526 -5884 -167551 182
2120536 -5884 -167551 182
2120546 -5884 -167551 182
2120556 -5884 -167551 184
2120566 -5884 -167551 181
2120576 -5884 -167551 187
2120586 -5884 -167551 182
2120596 -5884 -167551 175
2120606 -5884 -167551 179
2120616 -5884 -167551 181
2120626 -5884 -167551 180
2120636 -5884 -167551 182
2120646 -5884 -167551 183
2120656 -5884 -167551 178
2120666 -5884 -167551 185
2120676 -5884 -167551 184
2120686 -5884 -167551 183
2120696 -5884 -167551 177
2120706 -5884 -167551 178
2120716 -5884 -167551 185
2120726 -5884 -167551 184
2120736 -5884 -167551 183
2120746 -5884 -167551 186
2120756 -5884 -167551 179
2120766 -5884 -167551 185
2120776 -5884 -167551 178
2120786 -5884 -167551 182
2120796 -5884 -167551 177
2120806 -5884 -167551 184
2120816 -5884 -167551 177
2120826 -5884 -167551 179
2120836 -5884 -167551 184
2120847 -5884 -167551 184
2120857 -5884 -167551 180
2120867 -5884 -167551 180
2120877 -5884 -167551 181
2120887 -5884 -167551 181
2120897 -5884 -167551 181
2120907 -5884 -167551 185
2120916 -5884 -167551 178
2120926 -5884 -167551 181
2120936 -5884 -167551 181
2120946 -5884 -167551 182
2120956 -5884 -167551 179
2120966 -5884 -167551 184
2120976 -5884 -167551 176
2120986 -5884 -167551 182
2120996 -5884 -167551 182
2121006 -5884 -167551 179
2121016 -5884 -167551 181
2121026 -5884 -167551 181
2121036 -5884 -167551 180
2121046 -5884 -167551 180
2121056 -5884 -167551 177
2121066 -5884 -167551 181
2121076 -5884 -167551 186
2121086 -5884 -167551 182
2121096 -5884 -167551 184
2121106 -5884 -167551 186
2121116 -5884 -167551 185
2121126 -5884 -167551 177
2121136 -5884 -167551 180
2121146 -5884 -167551 179
2121156 -5884 -167551 182
2121166 -5884 -167551 181
2121176 -5884 -167551 186
2121186 -5884 -167551 186
2121196 -5884 -167551 184
2121206 -5884 -167551 183
2121216 -5884 -167551 183
2121226 -5884 -167551 189
2121236 -5884 -167551 181
2121246 -5884 -167551 180
2121256 -5884 -167551 185
2121266 -5884 -167551 185
2121276 -5884 -167551 180
2121286 -5884 -167551 185
2121296 -5884 -167551 180
2121306 -5884 -167551 188
2121316 -5884 -167551 183
2121326 -5884 -167551 186
2121336 -5884 -167551 180
2121346 -5884 -167551 185
2121356 -5884 -167551 174
2121366 -5884 -167551 181
2121376 -5884 -167551 186
2121386 -5884 -167551 177
2121396 -5884 -167551 181
2121406 -5884 -167551 174
2121416 -5884 -167551 185
2121426 -5884 -167551 182
2121436 -5884 -167551 179
2121446 -5884 -167551 185
2121456 -5884 -167551 184
2121466 -5884 -167551 180
2121476 -5884 -167551 181
2121486 -5884 -167551 183
2121496 -5884 -167551 182
2121506 -5884 -167551 180
2121516 -5884 -167551 178
2121526 -5884 -167551 183
2121536 -5884 -167551 183
2121546 -5884 -167551 183
2121556 -5884 -167551 182
2121566 -5884 -167551 180
2121576 -5884 -167551 182
2121586 -5884 -167551 180
2121596 -5884 -167551 184
2121606 -5884 -167551 189
2121616 -5884 -167551 179
2121626 -5884 -167551 177
2121636 -5884 -167551 181
2121646 -5884 -167551 174
2121656 -5884 -167551 181
2121666 -5884 -167551 184
2121676 -5884 -167551 184
2121686 -5884 -167551 190
2121696 -5884 -167551 179
2121706 -5884 -167551 179
2121716 -5884 -167551 186
2121726 -5884 -167551 180
2121736 -5884 -167551 180
2121746 -5884 -167551 180
2121756 -5884 -167551 182
2121766 -5884 -167551 178
2121776 -5884 -167551 175
2121786 -5884 -167551 182
2121796 -5884 -167551 180
2121806 -5884 -167551 180
2121816 -5884 -167551 180
2121826 -5884 -167551 178
2121836 -5884 -167551 179
2121846 -5884 -167551 189
2121856 -5884 -167551 177
2121866 -5884 -167551 184
2121876 -5884 -167551 183
2121886 -5884 -167551 183
2121896 -5884 -167551 183
2121906 -5884 -167551 180
2121916 -5884 -167551 182
2121926 -5884 -167551 177
2121936 -5884 -167551 176
2121946 -5884 -167551 180
2121956 -5884 -167551 181
2121966 -5884 -167551 184
2121976 -5884 -167551 177
2121986 -5884 -167551 181
2121996 -5884 -167551 176
2122006 -5884 -167551 180
2122016 -5884 -167551 180
2122026 -5884 -167551 179
2122036 -5884 -167551 187
2122046 -5884 -167551 176
2122056 -5884 -167551 171
2122066 -5884 -167551 182
2122076 -5884 -167551 180
2122086 -5884 -167551 178
2122096 -5884 -167551 178
2122106 -5884 -167551 184
2122116 -5884 -167551 185
2122126 -5884 -167551 176
2122136 -5884 -167551 178
2122146 -5884 -167551 183
2122156 -5884 -167551 186
2122166 -5884 -167551 176
2122176 -5884 -167551 186
2122186 -5884 -167551 186
2122196 -5884 -167551 182
2122206 -5884 -167551 188
2122216 -5884 -167551 177
2122226 -5884 -167551 186
2122236 -5884 -167551 178
2122246 -5884 -167551 178
2122256 -5884 -167551 183
2122266 -5884 -167551 181
2122276 -5884 -167551 184
2122286 -5884 -167551 181
2122296 -5884 -167551 178
2122306 -5884 -167551 184
2122316 -5884 -167551 178
2122326 -5884 -167551 182
2122336 -5884 -167551 180
2122346 -5884 -167551 183
2122356 -5884 -167551 186
2122366 -5884 -167551 179
2122376 -5884 -167551 183
2122386 -5884 -167551 185
2122396 -5884 -167551 183
2122406 -5884 -167551 183
2122416 -5884 -167551 176
2122426 -5884 -167551 176
2122436 -5884 -167551 175
2122446 -5884 -167551 174
2122456 -5884 -167551 182
2122466 -5884 -167551 183
2122476 -5884 -167551 187
2122486 -5884 -167551 184
2122496 -5884 -167551 182
2122506 -5884 -167551 182
2122516 -5884 -167551 182
2122526 -5884 -167551 176
2122536 -5884 -167551 179
2122546 -5884 -167551 182
2122556 -5884 -167551 182
2122566 -5884 -167551 183
2122576 -5884 -167551 181
2122586 -5884 -167551 179
2122596 -5884 -167551 186
2122606 -5884 -167551 176
2122616 -5884 -167551 182
2122626 -5884 -167551 179
2122636 -5884 -167551 180
2122646 -5884 -167551 180
2122656 -5884 -167551 188
2122666 -5884 -167551 173
2122676 -5884 -167551 183
2122686 -5884 -167551 181
2122696 -5884 -167551 180
2122706 -5884 -167551 180
2122716 -5884 -167551 181
2122726 -5884 -167551 177
2122736 -5884 -167551 182
2122746 -5884 -167551 183
2122756 -5884 -167551 182
2122766 -5884 -167551 180
2122776 -5884 -167551 184
2122786 -5884 -167551 181
2122796 -5884 -167551 181
2122806 -5884 -167551 184
2122816 -5884 -167551 181
2122826 -5884 -167551 181
2122836 -5884 -167551 182
2122846 -5884 -167551 180
2122856 -5884 -167551 184
2122866 -5884 -167551 179
2122876 -5884 -167551 179
2122887 -5884 -167551 180
2122897 -5884 -167551 178
2122907 -5884 -167551 183
2122917 -5884 -167551 176
2122927 -5884 -167551 176
2122937 -5884 -167551 181
2122947 -5884 -167551 175
2122956 -5884 -167551 180
2122966 -5884 -167551 180
2122976 -5884 -167551 177
2122986 -5884 -167551 179
2122996 -5884 -167551 179
2123006 -5884 -167551 181
2123016 -5884 -167551 182
2123026 -5884 -167551 180
2123036 -5884 -167551 178
2123046 -5884 -167551 179
2123056 -5884 -167551 184
2123066 -5884 -167551 186
2123076 -5884 -167551 176
2123086 -5884 -167551 184
2123096 -5884 -167551 180
2123106 -5884 -167551 186
2123116 -5884 -167551 180
2123126 -5884 -167551 185
2123136 -5884 -167551 185
2123146 -5884 -167551 181
2123156 -5884 -167551 183
2123166 -5884 -167551 183
2123176 -5884 -167551 182
2123186 -5884 -167551 182
2123196 -5884 -167551 187
2123206 -5884 -167551 181
2123216 -5884 -167551 177
2123226 -5884 -167551 179
2123236 -5884 -167551 184
2123246 -5884 -167551 181
2123256 -5884 -167551 184
2123266 -5884 -167551 177
2123276 -5884 -167551 180
2123286 -5884 -167551 180
2123296 -5884 -167551 182
2123306 -5884 -167551 184
2123316 -5884 -167551 179
2123326 -5884 -167551 183
2123336 -5884 -167551 180
2123346 -5884 -167551 177
2123356 -5884 -167551 182
2123366 -5884 -167551 179
2123376 -5884 -167551 181
2123386 -5884 -167551 179
2123396 -5884 -167551 186
2123406 -5884 -167551 180
2123416 -5884 -167551 182
2123426 -5884 -167551 181
2123436 -5884 -167551 187
2123446 -5884 -167551 180
2123456 -5884 -167551 179
2123466 -5884 -167551 176
2123476 -5884 -167551 183
2123486 -5884 -167551 180
2123496 -5884 -167551 176
2123506 -5884 -167551 176
2123516 -5884 -167551 182
2123526 -5884 -167551 180
2123536 -5884 -167551 179
2123546 -5884 -167551 191
2123556 -5884 -167551 188
2123566 -5884 -167551 178
2123576 -5884 -167551 183
2123586 -5884 -167551 180
2123596 -5884 -167551 178
2123606 -5884 -167551 185
2123616 -5884 -167551 181
2123626 -5884 -167551 181
2123636 -5884 -167551 183
2123646 -5884 -167551 181
2123656 -5884 -167551 183
2123666 -5884 -167551 181
2123676 -5884 -167551 181
2123686 -5884 -167551 177
2123696 -5884 -167551 182
2123706 -5884 -167551 176
2123716 -5884 -167551 184
2123726 -5884 -167551 179
2123736 -5884 -167551 178
2123746 -5884 -167551 177
2123756 -5884 -167551 177
2123766 -5884 -167551 187
2123776 -5884 -167551 180
2123786 -5884 -167551 181
2123796 -5884 -167551 183
2123806 -5884 -167551 179
2123816 -5884 -167551 186
2123826 -5884 -167551 174
2123836 -5884 -167551 176
2123846 -5884 -167551 184
2123856 -5884 -167551 180
2123866 -5884 -167551 179
2123876 -5884 -167551 185
2123886 -5884 -167551 181
2123896 -5884 -167551 182
2123906 -5884 -167551 178
2123916 -5884 -167551 178
2123926 -5884 -167551 182
2123936 -5884 -167551 182
2123946 -5884 -167551 181
2123956 -5884 -167551 182
2123966 -5884 -167551 179
2123976 -5884 -167551 181
2123986 -5884 -167551 185
2123996 -5884 -167551 183
2124006 -5884 -167551 186
2124016 -5884 -167551 183
2124026 -5884 -167551 182
2124036 -5884 -167551 187
2124046 -5884 -167551 183
2124056 -5884 -167551 181
2124066 -5884 -167551 184
2124076 -5884 -167551 185
2124086 -5884 -167551 176
2124096 -5884 -167551 179
2124106 -5884 -167551 176
2124116 -5884 -167551 182
2124126 -5884 -167551 185
2124136 -5884 -167551 175
2124146 -5884 -167551 181
2124156 -5884 -167551 180
2124166 -5884 -167551 185
2124176 -5884 -167551 182
2124186 -5884 -167551 183
2124196 -5884 -167551 185
2124206 -5884 -167551 186
2124216 -5884 -167551 183
2124226 -5884 -167551 178
2124236 -5884 -167551 187
2124246 -5884 -167551 180
2124256 -5884 -167551 181
2124266 -5884 -167551 182
2124276 -5884 -167551 174
