t_imu ax ay az gx gy gz
284.066 0.0323217 0.104148 9.81593 0.320435 -0.0839234 0.89264
284.076 -0.0745195 0.0673369 10.1652 -0.411988 0.335694 0.88501
284.086 -0.00897826 0.0969652 9.69472 -0.267029 -0.297547 0.915528
284.096 0.142754 -0.00808043 9.84196 0.160217 0.183106 0.984193
284.106 0.124798 0.0395043 9.63995 -0.396729 0.50354 0.862122
284.116 -0.101454 0.0763152 10.6563 0.0457764 0.656128 0.770569
284.126 -0.0897826 0.0188543 9.57711 0.389099 -1.27411 1.19019
284.136 0.0511761 0.0242413 10.0081 0.175476 -1.8158 1.24359
284.146 0.0799065 -0.0341174 9.64265 0.160217 -1.67847 1.04523
284.156 -0.0188543 0.0448913 9.59057 -0.549317 -1.30463 0.518799
284.166 0.0727239 0.0520739 10.1778 0.396729 -0.389099 0.167847
284.176 0.246004 0.0484826 9.5385 0.0839234 0.0076294 0.404358
284.186 0.0386065 0.0404022 9.88686 -0.0610352 0.480652 0.679017
284.196 -0.175974 0.124798 10.4264 1.13678 0.038147 0.549317
284.206 -0.0915782 -0.0197522 10.0889 0.0991822 -0.816346 0.88501
284.216 0.149937 -0.0107739 9.5798 0.671387 -1.9989 1.07575
284.226 0.0278326 -0.00538695 9.51067 0.465393 -2.16675 0.556946
284.236 -0.0233435 0.10325 9.79887 0.335694 -1.77002 0.183106
284.246 0.071826 0.105046 9.87159 0.236511 0.205994 0.267029
284.256 0.137367 0.0745195 9.0851 -0.785828 1.50299 0.38147
284.266 0.0439935 -0.0457891 10.8897 -0.50354 1.99127 0.25177
284.276 -0.109535 -0.0386065 10.5683 0.312805 -0.709534 0.297547
284.286 0.112228 0.0736217 8.58411 0.747681 -3.52478 -0.0152588
284.296 0.190339 -0.0179565 9.70549 0.0610352 -0.953675 0.0610352
284.306 0.0466869 0.0637456 10.2999 0.579834 1.38855 -0.167847
284.316 -0.141856 0.110433 9.84286 -0.0915528 1.54114 -0.144959
284.326 0.0574608 0.0278326 9.96766 -0.701905 0.190735 0.038147
284.336 0.113126 -0.0547674 9.79348 0.144959 -1.04523 -0.320435
284.346 0.0305261 0.0610521 10.0009 0.114441 -1.34277 -0.579834
284.356 -0.0215478 0.00628478 9.0824 -0.556946 -0.518799 -0.411988
284.366 0.233435 0.120309 9.7432 0.282288 2.29645 -0.427246
284.376 0.0574608 0.035913 10.3959 0.198364 3.74604 -0.137329
284.386 -0.142754 0.0484826 10.2253 -0.480652 1.85394 -0.343323
284.396 -0.0637456 0.0143652 9.66779 -0.579834 -1.06049 -0.556946
284.406 0.114922 0.0251391 9.78361 -0.25177 -1.56403 -0.701905
284.416 0.11133 0.106841 9.76475 0.534058 -0.404358 -0.709534
284.426 -0.108637 0.0628478 9.97035 -0.389099 0.396729 -0.350952
284.436 -0.0556652 -0.0457891 9.96586 -0.38147 0.404358 -0.404358
284.446 0.129287 0.0170587 9.73063 -0.411988 -0.88501 -0.602723
284.456 0.0538695 0.0035913 9.74949 -1.51825 -1.28174 -0.823975
284.466 0 -0.0404022 9.93085 -0.373841 -0.877381 -1.09863
284.476 0.0601543 0.0278326 10.0422 -0.106812 -0.289917 -1.22833
284.486 0.159813 0.0592565 10.1616 -1.10626 -0.190735 -1.05286
284.496 0.0960673 -0.035913 9.22785 -0.724793 -1.67847 -1.05286
284.506 -0.0969652 -0.0610521 10.3052 -0.442505 -1.99127 -1.15967
284.516 0.0493804 -0.0493804 10.0844 -0.686646 -2.70844 -1.44196
284.526 0.313341 0.0287304 8.34529 -1.09863 -1.24359 -1.62506
284.536 0.101454 0.0547674 10.3923 -1.11389 2.62451 -1.72424
284.546 -0.0547674 0.0520739 10.5925 -0.0686646 2.26593 -1.50299
284.556 -0.00628478 0.0179565 9.60314 -0.923157 0.167847 -1.31989
284.566 0.157119 -0.0547674 9.59327 -0.999451 -0.968934 -1.40381
284.576 0.056563 -0.0538695 9.21887 -0.25177 -0.190735 -1.7395
284.586 -0.0134674 0.0682347 9.94791 -0.228882 2.69318 -1.93787
284.596 0.0727239 0.122104 10.5387 -0.862122 4.61579 -1.57929
284.606 0.097863 0.147243 10.1948 -0.0686646 2.99072 -1.09863
284.616 -0.13198 0.0834978 9.76745 0.160217 -0.602723 -0.434876
284.626 -0.189441 0.0834978 10.0718 -0.198364 -2.60163 -0.228882
284.636 -0.0538695 0.0808043 9.98921 0.244141 -2.76947 0.0839234
284.646 0.0781108 0.0395043 8.85795 -0.0228882 -0.328064 0.396729
284.656 -0.113126 0.0475848 9.58968 -0.450135 3.31116 0.526429
284.666 -0.222661 0.108637 11.3324 -0.404358 3.25775 0.579834
284.676 -0.0906804 0.122104 10.5611 -0.564576 -1.25122 0.51117
284.686 -0.0161609 0.0933739 9.55197 -0.671387 -4.82941 0.480652
284.696 -0.035913 -0.110433 8.64516 0.198364 -5.32532 0.587464
284.706 0.0763152 0.00718261 8.4656 0.473023 -0.770569 0.411988
284.716 0.326809 0.27653 9.90122 -0.343323 5.86701 1.091
284.726 0.222661 0.220865 10.263 -0.0839234 9.29261 2.60925
284.736 -0.164302 0.166996 10.5629 1.18256 7.7591 3.47138
284.746 -0.304363 0.0529717 10.4247 0.297547 2.41089 3.57056
284.756 -0.0951695 0.097863 9.71268 -0.648499 -1.54114 3.18909
284.766 -0.263961 -0.31783 9.2889 0.419617 -0.877381 2.92206
284.777 -1.90159 -0.0107739 10.6455 -0.801087 6.62995 -0.854493
284.787 -1.89262 0.11133 10.6967 -0.572205 4.44794 -0.808716
284.797 -1.61698 0.0125696 9.22965 0.663758 0.679017 -0.114441
284.807 -1.60621 -0.120309 10.3923 0.88501 -2.0752 0.205994
284.817 -1.66906 0.0341174 9.68484 0.228882 -3.50952 -0.50354
284.827 -1.28928 0.138265 9.3715 -0.785828 -0.0076294 -1.09863
284.837 -1.21476 0.0808043 9.94432 -0.228882 3.39508 -1.14441
284.847 -1.30903 0.0538695 10.1625 0.076294 2.29645 -0.999451
284.857 -1.57658 0.0601543 10.0206 0.076294 2.29645 -0.999451
284.867 -1.75435 0.0915782 9.7432 -0.0305176 -1.07575 -0.274658
284.876 -1.81002 0.104148 9.60673 0.343323 -2.34986 -0.144959
284.886 -1.41048 0.0511761 10.14 0.12207 -0.50354 -0.160217
284.896 -0.428263 -0.166098 10.1652 -0.335694 1.43433 -0.190735
284.906 0.399532 -0.149937 9.85723 -0.236511 0.152588 -0.038147
284.916 0.597952 0.0161609 9.63367 0.358582 -2.68555 -0.114441
284.926 0.478541 0.264859 9.4954 0.839234 -3.33405 -0.244141
284.936 0.296282 0.249596 9.61751 0.541687 -1.19782 -0.335694
284.946 0.00987608 0.0790087 10.0161 -0.404358 1.63269 -0.267029
284.956 -0.44173 -0.0601543 10.2029 -0.534058 2.60163 0.114441
284.966 -0.544082 -0.0852934 10.1131 -0.0152588 0.816346 0.579834
284.976 -0.0466869 -0.0413 9.7872 0.434876 -1.40381 0.976563
284.986 0.409408 0.0404022 9.43435 0.549317 -1.89209 0.411988
284.996 0.243311 0.0556652 9.85633 -0.305176 0.0152588 -0.389099
285.006 -0.0448913 0.0808043 10.1786 -0.305176 1.0376 -0.434876
285.016 -0.092476 0.104148 9.79977 0.0152588 0.289917 0.0305176
285.026 -0.149937 0.0179565 9.65791 0.244141 -0.335694 0.534058
285.036 -0.149039 -0.0439935 10.0592 0.221253 -0.0991822 0.450135
285.046 -0.0269348 -0.0368109 9.88686 -0.0839234 0.0686646 0.1297
285.056 0.281019 0.0197522 9.75667 -0.137329 -0.244141 -0.228882
285.066 0.161609 0.0861913 9.67946 0.106812 -0.198364 -0.190735
285.076 -0.150835 0.0996586 9.99729 0.167847 0.0534058 0.1297
285.086 -0.251391 -0.00628478 9.91738 0.076294 0.144959 0.205994
285.096 0.128389 -0.0574608 9.8285 -0.0076294 0.152588 0.274658
285.106 0.0781108 -0.00448913 9.76296 -0.0991822 0.175476 0.0534058
285.116 -0.0790087 0.0897826 10.0036 0.0991822 -0.213623 -0.114441
285.126 -0.0951695 0.0915782 9.84017 0.25177 -0.556946 0.0457764
285.136 0.194828 0 9.745 0.0457764 -0.38147 0.167847
285.146 0.0035913 -0.0269348 9.80964 -0.076294 0.495911 0.236511
285.156 -0.216376 -0.0035913 10.2029 -0.167847 0.564576 0.144959
285.166 -0.13198 0.0430956 9.7863 0.213623 -0.473023 -0.0305176
285.176 0.198419 0.0395043 9.67587 0.144959 -0.801087 0.205994
285.186 0.0763152 -0.0323217 9.77642 0.0991822 0 0.1297
285.196 -0.145448 0.0556652 10.1239 -0.137329 0.282288 0.038147
285.206 -0.107739 0.0224456 9.81144 -0.0991822 0.0228882 -0.0839234
285.216 0.123002 0.00718261 9.70549 0.183106 -0.495911 0.0686646
285.226 0.000897826 0.0116717 9.88686 0.0686646 0.205994 0.282288
285.236 -0.145448 0.0215478 9.98562 -0.0305176 0.106812 0.144959
285.246 0.0197522 0.0134674 9.83748 0.0228882 -0.50354 0.0991822
285.256 0.201113 0.0269348 9.64175 0.0686646 -0.473023 -0.0457764
285.266 -0.0754174 0.00718261 9.93803 0.0457764 0.289917 0.205994
285.276 -0.210989 0.0197522 10.035 0.076294 -0.12207 0.114441
285.286 0.0251391 0.0224456 9.75128 0.076294 -0.312805 0.12207
285.296 0.155324 0.0421978 9.68215 0.0457764 -0.2594 0.0610352
285.306 -0.0700304 0.0161609 9.99998 -0.0839234 0.473023 0.144959
285.316 -0.203806 0.0664391 9.97035 0.137329 -0.152588 0.167847
285.326 0.0727239 0.0197522 9.78181 -0.0076294 -0.297547 0.205994
285.336 0.155324 0 9.66689 -0.0457764 0.0610352 0.106812
285.346 -0.097863 0.00628478 10.0503 -0.0228882 0.320435 0.0534058
285.356 -0.181361 0.0520739 9.90032 0.0991822 -0.198364 0.038147
285.366 0.154426 0.0323217 9.7441 0.0305176 -0.50354 0.320435
285.376 0.114922 -0.00179565 9.71358 0.152588 -0.038147 0.267029
285.386 -0.0826 0.0179565 10.1122 -0.0457764 0.427246 -0.0152588
285.396 -0.169689 0.0691326 9.88775 0.0686646 -0.0915528 0
285.406 0.149937 0.0233435 9.73333 0.0686646 -0.549317 0.114441
285.416 0.0556652 0.00448913 9.73512 0.106812 0.0915528 0.236511
285.426 -0.159813 0.0125696 10.0619 -0.0305176 0.167847 0.0686646
285.436 -0.126593 0.0484826 9.87967 0.0686646 -0.38147 0.106812
285.446 0.176872 0.0484826 9.75577 0.0534058 -0.221253 0.175476
285.456 0.0332195 0.0143652 9.71178 0.0152588 0.0686646 0.0915528
285.466 -0.164302 0.0314239 10.2182 -0.0228882 -0.0915528 -0.038147
285.476 -0.0574608 0.0260369 9.77822 -0.0076294 -0.480652 0.137329
285.486 0.167893 0.0170587 9.67856 -0.0686646 -0.198364 0.213623
285.496 0.0224456 -0.00538695 9.89404 0.0152588 0.434876 0.160217
285.506 -0.202011 0.0430956 10.0485 -0.0152588 0.167847 0
285.516 -0.0466869 -0.00897826 9.83658 0.137329 -0.2594 0.152588
285.526 0.209193 -0.0188543 9.71717 0.0915528 -0.2594 0.205994
285.536 -0.0341174 0.0377087 9.91918 0.0686646 0.175476 0.0534058
285.546 -0.200215 0.0350152 10.0224 -0.0305176 0.1297 0.0534058
285.556 0.00538695 0.0215478 9.80695 0.137329 -0.373841 0.137329
285.566 0.189441 0.0269348 9.66689 0.038147 -0.328064 0.137329
285.576 -0.0745195 0.00179565 9.97843 -0.0839234 0.274658 0.0305176
285.586 -0.18585 0.0107739 10.0431 0.0076294 -0.0839234 0.0228882
285.596 0.0287304 0.0511761 9.74769 0.0228882 -0.50354 0.0991822
285.606 0.15263 0.0305261 9.63546 0.0686646 -0.0610352 0.0686646
285.616 -0.0682347 -0.0134674 10.0359 -0.106812 0.335694 0.0686646
285.626 -0.187646 0.0592565 9.91918 0.0534058 -0.0076294 0.228882
285.636 0.0942717 0.0134674 9.82042 0.0305176 -0.358582 0.152588
285.646 0.142754 0.0269348 9.66509 0.0534058 0.12207 0.152588
285.656 -0.0745195 0.0188543 10.0494 0.0305176 0.297547 0.137329
285.666 -0.174178 0.056563 9.87698 0.0457764 -0.0915528 0.1297
285.676 0.172383 0.0502782 9.7441 0.0457764 -0.236511 0.0457764
285.686 0.0520739 0.0143652 9.77193 0.0915528 -0.0457764 0.0839234
285.696 -0.10325 -0.0260369 10.07 -0.0228882 -0.0228882 -0.0686646
285.706 -0.162506 0.0260369 9.91738 0.0610352 -0.366211 -0.0076294
285.716 0.190339 0.0215478 9.72166 0.0686646 -0.213623 0.183106
285.726 0.0538695 0.0035913 9.73063 0 0.297547 0.12207
285.736 -0.160711 0.0368109 10.149 -0.038147 0.0915528 -0.0305176
285.746 -0.117615 0.00808043 9.85005 0.0534058 -0.396729 0.228882
285.756 0.153528 0.0484826 9.73333 -0.0076294 -0.137329 0.190735
285.766 0.0287304 0.00269348 9.78989 0 0.144959 0.114441
285.776 -0.147243 0.0251391 10.1293 -0.0991822 -0.0152588 -0.0305176
285.786 -0.0538695 0.02065 9.79258 0.1297 -0.213623 0.114441
285.796 0.162506 0.00718261 9.68933 0.076294 0.0305176 0.335694
285.806 0.0179565 0.0251391 9.8707 -0.0457764 0.25177 0.038147
285.816 -0.184054 0.0493804 10.0547 0.175476 -0.236511 0.076294
285.826 -0.0368109 0.0332195 9.79977 0.0610352 -0.694275 0.152588
285.836 0.178667 0.0278326 9.66509 0.160217 -0.137329 0.221253
285.846 -0.056563 0.0188543 9.92726 0.0076294 0.213623 0
285.856 -0.17328 0.00448913 10.0377 0.0305176 -0.114441 -0.0152588
285.866 0.015263 0.0260369 9.79887 0.114441 -0.434876 0.0686646
285.876 0.216376 0.0314239 9.68215 0.0457764 0.0228882 0.198364
285.886 -0.0790087 0.0143652 9.94252 0.0228882 0.343323 0.0305176
285.896 -0.200215 0.0350152 10.0521 0.0610352 -0.25177 0.0152588
285.906 0.0601543 0.0143652 9.74949 0.038147 -0.625611 0.076294
285.916 0.151733 0.0278326 9.65252 0.0457764 0.198364 0.12207
285.926 -0.0529717 0.015263 10.0242 0.0839234 -0.038147 0.0610352
285.936 -0.190339 0.0754174 9.93175 0.167847 -0.396729 0.106812
285.946 0.112228 0.0332195 9.78361 -0.0228882 -0.12207 0.175476
285.956 0.120309 0.0251391 9.67766 0.114441 0.450135 0.205994
285.966 -0.0691326 0.0197522 10.0889 0.0610352 0.137329 0.0610352
285.976 -0.197522 0.0466869 9.89404 0.106812 -0.297547 0.114441
285.986 0.158915 0.0242413 9.74859 0.12207 -0.328064 0.183106
285.996 0.077213 0.0125696 9.73602 0.038147 0.320435 0.106812
286.006 -0.1239 0.00718261 10.0754 0.076294 0.0152588 0.038147
286.016 -0.155324 0.0448913 9.91738 0.0991822 -0.190735 0.0457764
286.026 0.198419 0.102352 9.73153 0.0686646 0.0076294 0.274658
286.036 -0.02065 0.17328 9.64444 -0.0686646 0.404358 0.457764
286.046 -0.456095 0.456993 10.0826 -0.205994 0.358582 1.36566
286.056 -0.552163 0.866402 9.96766 -0.267029 0.213623 3.59345
286.066 0.2065 1.8172 10.0772 -0.526429 0.38147 8.65174
286.076 0.383372 2.10809 9.66868 -0.183106 -0.869752 17.3035
286.086 0.0323217 1.72293 9.68664 1.15204 -1.64032 26.6342
286.096 -0.107739 0.806247 9.96766 0.89264 -0.396729 33.4091
286.106 0.00448913 0.239719 9.63636 -0.450135 0.625611 36.0337
286.116 0.00179565 -0.0897826 9.51246 -0.88501 1.36566 36.5143
286.126 0.0413 -0.0790087 10.5252 0.0305176 0.732422 36.6593
286.136 0.0197522 -0.0269348 9.95419 -0.0686646 -0.968934 37.3154
286.146 -0.00538695 -0.00718261 9.1668 0.656128 -0.0991822 38.2004
286.156 -0.0628478 0.0143652 9.88686 1.12152 1.6861 38.3835
286.166 -0.0843956 0.146346 10.2621 1.12152 1.6861 38.3835
286.176 0.00269348 0.201113 9.71537 0.335694 1.23596 38.0097
286.186 0.0897826 0.274735 9.60135 -0.801087 0.457764 37.941
286.196 -0.208296 0.274735 10.079 -0.289917 0.831605 38.4751
286.206 -0.346561 0.217274 10.2235 0.076294 0.755311 39.6118
286.216 -0.123002 0.112228 9.69113 -0.190735 -0.320435 40.8249
286.226 -0.0439935 0.149039 9.64355 0.671387 -0.755311 41.6336
286.236 -0.11582 0 10.4085 0.534058 -0.0152588 41.8015
286.246 -0.0323217 0.0682347 9.57621 -0.457764 0.0915528 42.183
286.256 0.06195 0.00269348 9.55376 0.0534058 -0.473023 42.5492
286.266 -0.10325 0.0996586 9.89943 0.480652 0.152588 42.9077
286.276 -0.220865 0.158915 10.2882 -0.358582 0.572205 42.9459
286.286 -0.257676 0.3304 9.50528 -0.0839234 -0.152588 43.2511
286.296 -0.0260369 0.331298 9.95509 0.579834 -0.88501 43.9835
286.306 -0.0736217 0.15263 9.80605 -0.305176 -0.0457764 45.4483
286.316 -0.167893 0.0745195 9.60494 0.114441 0.76294 46.7682
286.326 -0.110433 -0.0377087 10.29 0.915528 1.27411 47.2412
286.336 0.105046 -0.0224456 10.0197 -0.534058 0.0915528 47.1192
286.346 -0.160711 0.116717 9.36253 -0.358582 -1.49536 46.7682
286.356 -0.360028 0.265756 9.97664 0.396729 -1.11389 46.7606
286.366 -0.162506 0.175974 10.0224 -0.305176 0.152588 48.1491
286.376 0.231639 0.0502782 9.59237 0.236511 0.877381 49.4385
286.386 0.0888847 -0.0350152 9.79258 1.15204 1.23596 49.7513
286.396 -0.240617 0.0188543 10.3277 -0.167847 0.411988 49.202
286.406 -0.365415 0.172383 9.52413 -0.114441 -0.999451 48.4085
286.416 -0.0754174 0.10325 9.79618 0.0305176 -0.88501 48.6679
286.426 -0.0170587 -0.11133 10.1688 0 1.53351 50.087
286.437 -0.198419 0.0296282 10.035 0.709534 -0.0076294 49.7666
286.447 -0.258574 0.353743 9.77283 -0.0228882 -1.51825 49.1639
286.457 -0.272041 0.333093 9.44782 -0.0457764 -1.06812 49.6216
286.467 -0.213683 0.0861913 10.3717 0.274658 0.816346 50.9262
286.477 -0.00538695 -0.00269348 9.94342 0.12207 1.10626 51.8418
286.487 0.286406 0.0448913 9.52683 0.389099 -0.862122 51.5366
286.497 -0.077213 0.0655413 9.88237 0.419617 -1.41907 51.4374
286.507 -0.397737 0.175974 9.95509 0.480652 -0.717164 51.6282
286.517 -0.180463 0.0323217 9.80156 0.64087 0.358582 52.4826
286.527 0.123002 -0.092476 10.017 0.144959 1.05286 53.3829
286.537 -0.02065 -0.0296282 9.51965 0.51117 -0.228882 52.9251
286.546 -0.246902 0.0350152 10.3663 0.839234 -0.839234 52.2004
286.556 -0.278326 0.202011 9.61122 0.564576 -1.37329 51.6892
286.566 -0.155324 0.23523 9.29698 0.267029 -0.335694 52.0707
286.576 -0.109535 0.0520739 10.4094 0.2594 1.84631 53.2074
286.586 -0.216376 0.0134674 10.0224 0.51117 0.999451 53.772
286.596 -0.116717 -0.0278326 9.54748 0.366211 -1.53351 53.6881
286.606 0.0861913 0.0421978 9.91199 0.38147 -1.34277 53.2685
286.616 -0.0996586 0.140959 9.45859 0.2594 0.244141 52.8717
286.626 -0.316035 0.167893 10.2155 -0.350952 1.89209 53.0167
286.636 -0.290895 0.10325 10.1167 0.198364 1.24359 53.36
286.646 0.131083 -0.0457891 9.35265 0.854493 -0.579834 53.6728
286.656 0.176872 -0.245106 9.64085 0.419617 -0.282288 53.6957
286.666 -0.0906804 -0.244209 10.2074 0.63324 1.89972 53.1006
286.676 -0.277428 -0.175076 10.1454 0.755311 2.70844 52.3148
286.686 -0.140959 -0.116717 10.0521 0.167847 1.70136 52.62
286.696 -0.0933739 0.0448913 9.74141 1.4801 -0.236511 52.8641
286.706 -0.172383 0.298078 9.66868 1.8692 -2.14386 52.3682
286.716 -0.0960673 0.35105 9.73333 0.50354 -1.48773 51.857
286.726 0.0035913 0.306159 9.41729 0.564576 0.724793 51.8876
286.736 -0.156222 -0.035913 10.2469 0.289917 2.92206 53.3142
286.746 -0.14455 -0.224456 10.2208 0.160217 1.61743 54.1153
286.756 -0.0700304 0.00987608 9.47026 1.34277 -1.49536 53.7491
286.766 0.0233435 0.33848 9.40383 1.20545 -1.25122 53.4668
286.776 -0.169689 0.281019 10.0054 0.694275 2.02179 54.2679
286.786 -0.315137 0.097863 10.7335 0.694275 3.89099 54.8478
286.796 -0.123002 -0.0592565 9.55376 0.396729 0.602723 55.0461
286.806 0.0377087 -0.0125696 9.73512 0.732422 -2.13623 54.6036
286.816 -0.101454 0.0493804 10.2846 0.755311 -1.46484 54.039
286.826 -0.238822 0.13198 9.14795 0.419617 -0.198364 53.8712
286.836 -0.13198 0.0951695 9.96227 0.556946 1.63269 54.329
286.846 0.0475848 -0.15263 10.5234 0.907899 1.09863 54.9241
286.856 -0.177769 0.0655413 9.35624 0.617981 -1.63269 54.7562
286.866 -0.327706 0.347459 9.71806 0.534058 -1.39618 54.6723
286.876 -0.184054 0.217274 10.2415 1.35803 0.450135 55.2063
286.886 0.180463 -0.0637456 9.2907 0.915528 0.907899 55.5726
286.896 0.0260369 -0.272041 10.2397 0.038147 1.28174 55.069
286.906 -0.322319 -0.0170587 10.1544 0.289917 -0.427246 54.1993
286.916 -0.300772 0.23523 9.46757 0.816346 -1.50299 53.9093
286.926 -0.0466869 0.1652 10.1445 1.15967 0.160217 54.9927
286.936 -0.0808043 0.105046 9.59416 0.984193 0.389099 55.5039
286.946 -0.225354 -0.0242413 10.1831 0.404358 -0.38147 55.0995
286.956 -0.0377087 0.0215478 9.77463 0.236511 -2.0752 54.7104
286.966 0.243311 0.160711 9.31225 1.17493 -1.49536 54.5655
286.976 -0.00538695 0.218172 9.94162 0.846863 1.34277 54.9546
286.986 -0.365415 0.104148 10.1347 0.358582 1.83869 55.9159
286.996 -0.18585 0.00538695 10.1652 0.854493 0.0991822 56.2973
287.006 0.110433 0.0332195 9.47386 1.11389 -2.03705 56.0608
287.016 -0.000897826 0.140959 9.59776 0.76294 -0.89264 55.7633
287.026 -0.279224 0.140061 10.035 1.43433 1.6098 55.4505
287.036 -0.122104 -0.0727239 10.0242 0.427246 2.26593 55.5954
287.046 0.0951695 -0.232537 9.87159 0.350952 0.755311 55.1148
287.056 -0.106841 -0.0287304 9.95599 0.335694 -0.541687 54.3213
287.066 -0.274735 0.279224 9.38407 0.76294 -0.358582 53.9933
287.076 -0.212785 0.225354 10.149 1.04523 1.62506 54.4968
287.086 0.0763152 0.0933739 10.1688 0.961304 1.71662 54.7409
287.096 -0.0763152 0.0511761 9.47475 0.0686646 0.305176 54.6036
287.106 -0.248698 0.183156 10.0682 0.450135 -0.541687 54.5273
287.116 -0.15263 0.299874 9.82401 1.19782 -0.808716 54.9927
287.126 -0.0116717 0.3717 9.25928 1.07575 0.785828 55.8472
287.136 -0.097863 0.108637 10.1302 0.335694 2.71607 56.511
287.146 -0.154426 -0.107739 10.3609 0.0228882 1.12152 56.3965
287.156 -0.217274 0.00808043 9.45141 -0.267029 -1.04523 56.0456
287.166 -0.0242413 0.176872 10.2011 0.694275 -0.183106 56.1753
287.176 -0.0897826 0.215478 9.39575 1.05286 0.717164 56.305
287.186 -0.156222 0.0404022 10.1113 -0.137329 1.31989 56.366
287.196 -0.141856 -0.127491 10.14 -0.305176 -0.0839234 55.954
287.206 0.0170587 0.0511761 9.54209 0.389099 -0.801087 55.6717
287.216 -0.0556652 0.161609 9.47834 0.755311 0.656128 55.7099
287.226 -0.282815 0.203806 10.4354 0.808716 1.86157 56.0303
287.236 -0.280122 0.195726 9.71627 0.297547 0.328064 56.1066
287.246 0.015263 0.0529717 9.93983 -0.0991822 -0.25177 56.3736
287.256 0.0520739 -0.0368109 9.98831 0.564576 -0.801087 56.2821
287.266 -0.171485 0.0637456 9.65791 0.76294 -0.816346 56.0303
287.276 -0.300772 0.215478 9.64534 0.0991822 0.213623 56.1295
287.286 -0.120309 0.142754 10.3834 0.312805 0.877381 56.3202
287.296 0.015263 0.0781108 9.36253 -0.0457764 0.114441 56.4499
287.306 0.0556652 -0.0134674 10.2191 0.106812 -0.0991822 56.511
287.316 -0.135572 0.191237 9.99998 0.946046 -1.41144 56.1219
287.326 -0.0475848 0.257676 9.209 0.442505 -0.602723 56.3355
287.336 -0.100556 0.0637456 9.86621 0.0076294 1.88446 56.4652
287.346 -0.0691326 0.015263 9.65701 0.221253 1.86157 56.5491
287.356 0.00179565 0.00448913 9.61212 0.305176 2.09808 56.7017
287.366 0.107739 0.157119 10.3753 0.816346 2.02179 56.5491
287.376 -0.254982 0.314239 9.48553 -0.114441 3.15094 56.7093
287.386 -0.479439 -0.100556 11.5559 -0.610352 2.57874 57.0069
287.396 -0.279224 -0.138265 10.0215 0.0610352 -3.73078 56.4423
287.406 0.0817021 0.124798 8.63618 1.1673 -5.59235 55.9311
287.416 -0.035913 0.202909 9.77822 0.839234 -2.11334 55.7557
287.426 -0.210989 0.26845 9.76296 -0.518799 1.12152 55.6107
287.436 -0.273837 0.156222 9.34726 -0.373841 3.23487 55.9998
287.446 0.161609 0.0134674 11.1959 0.457764 1.36566 56.511
287.456 0.0314239 0.0915782 9.50797 0.457764 1.36566 56.511
287.466 -0.197522 0.198419 9.17039 0.450135 -2.96784 57.045
287.476 -0.256778 0.0933739 10.6464 0.564576 -1.59454 57.3883
