opt_t p_x p_y wall_0 wall_1 img_quality
14.476 0 -8.66306e-05 4923 4931 261
14.486 0 -8.66306e-05 4919 4929 263
14.496 0 -8.66306e-05 4915 4927 270
14.506 0 -8.66306e-05 4912 4927 264
14.516 0 -8.66306e-05 4913 4927 263
14.526 0 -8.66306e-05 4915 4927 270
14.536 0 -8.66306e-05 4917 4929 263
14.546 0 -8.66306e-05 4914 4928 264
14.556 0 -8.66306e-05 4916 4927 266
14.566 0 -8.66306e-05 4919 4930 266
14.576 0 -8.66306e-05 4914 4931 270
14.586 0 -8.66306e-05 4912 4928 262
14.596 0 -8.66306e-05 4911 4927 260
14.606 0 -8.66306e-05 4911 4929 266
14.616 0 -8.66306e-05 4912 4929 260
14.626 0 -8.66306e-05 4915 4928 265
14.636 0 -8.66306e-05 4914 4927 265
14.646 0 -8.66306e-05 4913 4925 268
14.656 0 -8.66306e-05 4916 4928 264
14.666 0 -8.66306e-05 4917 4930 266
14.676 0 -8.66306e-05 4914 4928 266
14.686 0 -8.66306e-05 4913 4928 265
14.696 0 -8.66306e-05 4914 4930 266
14.706 0 -8.66306e-05 4915 4930 267
14.716 0 -8.66306e-05 4912 4929 263
14.726 0 -8.66306e-05 4910 4928 267
14.736 0 -8.66306e-05 4913 4928 265
14.746 0 -8.66306e-05 4916 4928 265
14.756 0 -8.66306e-05 4917 4929 265
14.766 0 -8.66306e-05 4912 4929 265
14.776 0 -8.66306e-05 4915 4928 267
14.786 0 -8.66306e-05 4915 4929 267
14.796 0 -8.66306e-05 4909 4932 261
14.806 0 -8.66306e-05 4911 4930 264
14.816 0 -8.66306e-05 4918 4929 259
14.826 0 -8.66306e-05 4922 4929 265
14.836 0 -8.66306e-05 4918 4928 261
14.846 0 -8.66306e-05 4916 4928 269
14.856 0 -8.66306e-05 4916 4928 270
14.866 0 -8.66306e-05 4915 4928 262
14.876 0 -8.66306e-05 4913 4928 257
14.886 0 -8.66306e-05 4912 4928 260
14.896 0 -8.66306e-05 4913 4926 261
14.906 0 -8.66306e-05 4922 4927 264
14.916 0 -8.66306e-05 4921 4927 266
14.926 0 -8.66306e-05 4913 4926 260
14.936 0 -8.66306e-05 4916 4928 270
14.946 0 -8.66306e-05 4917 4929 261
14.956 0 -8.66306e-05 4916 4929 273
14.966 0 -8.66306e-05 4914 4930 263
14.976 0 -8.66306e-05 4916 4931 268
14.986 0 -8.66306e-05 4917 4929 264
14.996 0 -8.66306e-05 4921 4929 264
15.006 0 -8.66306e-05 4921 4929 258
15.016 0 -8.66306e-05 4917 4928 260
15.026 0 -8.66306e-05 4916 4928 267
15.036 0 -8.66306e-05 4919 4930 265
15.046 0 -8.66306e-05 4922 4932 267
15.056 0 -8.66306e-05 4916 4929 266
15.066 0 -8.66306e-05 4912 4929 263
15.076 0 -8.66306e-05 4913 4929 259
15.086 0 -8.66306e-05 4915 4928 260
15.096 0 -8.66306e-05 4914 4928 264
15.106 0 -8.66306e-05 4913 4928 266
15.116 0 -8.66306e-05 4918 4929 259
15.126 0 -8.66306e-05 4918 4929 262
15.136 0 -8.66306e-05 4916 4928 260
15.146 0 -8.66306e-05 4916 4929 259
15.156 0 -8.66306e-05 4918 4931 265
15.166 0 -8.66306e-05 4920 4930 267
15.176 0 -8.66306e-05 4918 4926 265
15.186 0 -8.66306e-05 4916 4925 268
15.196 0 -8.66306e-05 4916 4926 264
15.206 0 -8.66306e-05 4918 4927 263
15.216 0 -8.66306e-05 4918 4928 264
15.226 0 -8.66306e-05 4915 4930 264
15.236 0 -8.66306e-05 4916 4930 264
15.246 0 -8.66306e-05 4919 4932 268
15.256 0 -8.66306e-05 4918 4931 266
15.266 0 -8.66306e-05 4920 4929 270
15.276 0 -8.66306e-05 4920 4930 264
15.286 0 -8.66306e-05 4919 4928 269
15.296 0 -8.66306e-05 4920 4928 265
15.306 0 -8.66306e-05 4918 4930 263
15.316 0 -8.66306e-05 4917 4930 266
15.326 0 -8.66306e-05 4918 4928 267
15.336 0 -8.66306e-05 4921 4931 264
15.346 0 -8.66306e-05 4912 4933 262
15.356 0 -8.66306e-05 4908 4928 263
15.366 0 -8.66306e-05 4915 4927 258
15.377 0 -8.66306e-05 4916 4928 260
15.387 0 -8.66306e-05 4916 4928 258
15.397 0 -8.66306e-05 4918 4929 268
15.407 0 -8.66306e-05 4916 4928 262
15.417 0 -8.66306e-05 4915 4927 268
15.427 0 -8.66306e-05 4917 4928 269
15.436 0 -8.66306e-05 4917 4930 264
15.446 0 -8.66306e-05 4914 4929 266
15.456 0 -8.66306e-05 4919 4931 265
15.466 0 -8.66306e-05 4923 4930 268
15.476 0 -8.66306e-05 4917 4927 267
15.486 0 -8.66306e-05 4915 4928 267
15.496 0 -8.66306e-05 4914 4928 264
15.506 0 -8.66306e-05 4915 4929 262
15.516 0 -8.66306e-05 4916 4928 267
15.526 0 -8.66306e-05 4919 4928 262
15.536 0 -8.66306e-05 4921 4931 259
15.546 0 -8.66306e-05 4916 4932 267
15.556 0 -8.66306e-05 4916 4930 267
15.566 0 -8.66306e-05 4918 4928 262
15.576 0 -8.66306e-05 4918 4930 262
15.586 0 -8.66306e-05 4918 4928 266
15.596 0 -8.66306e-05 4917 4929 264
15.606 0 -8.66306e-05 4918 4930 268
15.616 0 -8.66306e-05 4919 4930 264
15.626 0 -8.66306e-05 4920 4930 265
15.636 0 -8.66306e-05 4917 4929 263
15.646 0 -8.66306e-05 4917 4932 266
15.656 0 -8.66306e-05 4917 4934 263
15.666 0 -8.66306e-05 4918 4931 267
15.676 0 -8.66306e-05 4918 4928 265
15.686 0 -8.66306e-05 4915 4926 264
15.696 0 -8.66306e-05 4916 4930 269
15.706 0 -8.66306e-05 4918 4929 264
15.716 0 -8.66306e-05 4923 4927 265
15.726 0 -8.66306e-05 4925 4929 267
15.736 0 -8.66306e-05 4921 4930 259
15.746 0 -8.66306e-05 4919 4931 270
15.756 0 -8.66306e-05 4919 4929 264
15.766 0 -8.66306e-05 4916 4928 266
15.776 0 -8.66306e-05 4917 4931 262
15.786 0 -8.66306e-05 4918 4930 262
15.796 0 -8.66306e-05 4920 4931 265
15.806 0 -8.66306e-05 4921 4931 265
15.816 0 -8.66306e-05 4919 4929 270
15.826 0 -8.66306e-05 4917 4929 266
15.836 0 -8.66306e-05 4917 4931 261
15.846 0 -8.66306e-05 4919 4931 262
15.856 0 -8.66306e-05 4918 4930 268
15.866 0 -8.66306e-05 4916 4927 267
15.876 0 -8.66306e-05 4908 4925 269
15.886 0 -8.66306e-05 4909 4928 264
15.896 0 -8.66306e-05 4917 4930 267
15.906 0 -8.66306e-05 4917 4929 261
15.916 0 -8.66306e-05 4919 4929 266
15.926 0 -8.66306e-05 4922 4929 265
15.936 0 -8.66306e-05 4920 4928 267
15.946 0 -8.66306e-05 4917 4928 264
15.956 0 -8.66306e-05 4916 4928 262
15.966 0 -8.66306e-05 4915 4927 266
15.976 0 -8.66306e-05 4916 4927 266
15.986 0 -8.66306e-05 4916 4929 264
15.996 0 -8.66306e-05 4915 4928 265
16.006 0 -8.66306e-05 4917 4929 263
16.016 0 -8.66306e-05 4916 4928 262
16.026 0 -8.66306e-05 4916 4928 267
16.036 0 -8.66306e-05 4919 4931 258
16.046 0 -8.66306e-05 4920 4931 274
16.056 0 -8.66306e-05 4917 4928 274
16.066 0 -8.66306e-05 4915 4927 267
16.076 0 -8.66306e-05 4918 4931 263
16.086 0 -8.66306e-05 4916 4931 264
16.096 0 -8.66306e-05 4909 4927 265
16.106 0 -8.66306e-05 4910 4929 261
16.116 0 -8.66306e-05 4918 4928 267
16.126 0 -8.66306e-05 4922 4928 261
16.136 0 -8.66306e-05 4922 4930 262
16.146 0 -8.66306e-05 4918 4929 270
16.156 0 -8.66306e-05 4918 4929 264
16.166 0 -8.66306e-05 4921 4929 264
16.176 0 -8.66306e-05 4919 4930 255
16.186 0 -8.66306e-05 4915 4929 255
16.196 0 -8.66306e-05 4919 4928 268
16.206 0 -8.66306e-05 4920 4928 257
16.216 0 -8.66306e-05 4914 4927 265
16.226 0 -8.66306e-05 4915 4929 264
16.236 0 -8.66306e-05 4918 4932 265
16.246 0 -8.66306e-05 4916 4929 262
16.256 0 -8.66306e-05 4915 4929 265
16.266 0 -8.66306e-05 4914 4930 262
16.276 0 -8.66306e-05 4915 4928 264
16.286 0 -8.66306e-05 4917 4929 266
16.296 0 -8.66306e-05 4920 4928 264
16.306 0 -8.66306e-05 4917 4928 265
16.316 0 -8.66306e-05 4914 4928 266
16.326 0 -8.66306e-05 4921 4929 262
16.336 0 -8.66306e-05 4919 4932 264
16.346 0 -8.66306e-05 4916 4931 264
16.356 0 -8.66306e-05 4917 4929 264
16.366 0 -8.66306e-05 4922 4933 263
16.376 0 -8.66306e-05 4921 4934 262
16.386 0 -8.66306e-05 4916 4930 260
16.396 0 -8.66306e-05 4919 4930 268
16.406 0 -8.66306e-05 4918 4929 265
16.416 0 -8.66306e-05 4916 4930 258
16.426 0 -8.66306e-05 4920 4931 261
16.436 0 -8.66306e-05 4920 4930 266
16.446 0 -8.66306e-05 4916 4930 260
16.456 0 -8.66306e-05 4915 4929 265
16.466 0 -8.66306e-05 4917 4928 261
16.476 0 -8.66306e-05 4914 4928 261
16.486 0 -8.66306e-05 4914 4931 264
16.496 0 -8.66306e-05 4919 4930 271
16.506 0 -8.66306e-05 4918 4928 263
16.516 0 -8.66306e-05 4918 4929 264
16.526 0 -8.66306e-05 4917 4929 258
16.536 0 -8.66306e-05 4915 4929 258
16.546 0 -8.66306e-05 4914 4929 264
16.556 0 -8.66306e-05 4914 4928 262
16.566 0 -8.66306e-05 4916 4928 265
16.576 0 -8.66306e-05 4915 4929 262
16.586 0 -8.66306e-05 4915 4930 267
16.596 0 -8.66306e-05 4917 4931 260
16.606 0 -8.66306e-05 4912 4929 266
16.616 0 -8.66306e-05 4913 4929 265
16.626 0 -8.66306e-05 4919 4931 263
16.636 0 -8.66306e-05 4921 4932 264
16.646 0 -8.66306e-05 4918 4932 262
16.656 0 -8.66306e-05 4917 4931 268
16.666 0 -8.66306e-05 4918 4932 262
16.676 0 -8.66306e-05 4917 4929 262
16.686 0 -8.66306e-05 4918 4929 265
16.696 0 -8.66306e-05 4916 4928 267
16.706 0 -8.66306e-05 4915 4927 265
16.716 0 -8.66306e-05 4918 4930 263
16.726 0 -8.66306e-05 4918 4930 267
16.736 0 -8.66306e-05 4916 4928 263
16.746 0 -8.66306e-05 4915 4929 257
16.756 0 -8.66306e-05 4915 4929 266
16.766 0 -8.66306e-05 4916 4931 262
16.776 0 -8.66306e-05 4917 4931 268
16.786 0 -8.66306e-05 4918 4930 262
16.796 0 -8.66306e-05 4914 4930 264
16.806 0 -8.66306e-05 4914 4930 260
16.816 0 -8.66306e-05 4918 4931 262
16.826 0 -8.66306e-05 4917 4929 257
16.836 0 -8.66306e-05 4919 4927 265
16.846 0 -8.66306e-05 4919 4927 261
16.856 0 -8.66306e-05 4917 4930 263
16.866 0 -8.66306e-05 4918 4932 263
16.876 0 -8.66306e-05 4916 4930 261
16.886 0 -8.66306e-05 4914 4928 261
16.896 0 -8.66306e-05 4916 4928 261
16.906 0 -8.66306e-05 4917 4927 260
16.916 0 -8.66306e-05 4916 4927 266
16.926 0 -8.66306e-05 4919 4930 262
16.936 0 -8.66306e-05 4920 4930 271
16.946 0 -8.66306e-05 4917 4929 263
16.956 0 -8.66306e-05 4918 4929 264
16.966 0 -8.66306e-05 4917 4930 266
16.976 0 -8.66306e-05 4916 4930 266
16.986 0 -8.66306e-05 4916 4930 269
16.996 0 -8.66306e-05 4918 4930 261
17.007 0 -8.66306e-05 4918 4928 262
17.017 0 -8.66306e-05 4918 4928 267
17.027 0 -8.66306e-05 4921 4929 254
17.037 0 -8.66306e-05 4920 4931 260
17.047 0 -8.66306e-05 4918 4931 259
17.057 0 -8.66306e-05 4916 4927 261
17.067 0 -8.66306e-05 4914 4925 260
17.076 0 -8.66306e-05 4915 4927 269
17.086 0 -8.66306e-05 4921 4928 260
17.096 0 -8.66306e-05 4922 4930 264
17.106 0 -8.66306e-05 4918 4931 264
17.116 0 -8.66306e-05 4917 4933 263
17.126 0 -8.66306e-05 4919 4934 259
17.136 0 -8.66306e-05 4918 4930 259
17.146 0 -8.66306e-05 4920 4929 262
17.156 0 -8.66306e-05 4920 4931 259
17.166 0 -8.66306e-05 4917 4929 257
17.176 0 -8.66306e-05 4915 4927 262
17.186 0 -8.66306e-05 4917 4929 263
17.196 0 -8.66306e-05 4921 4932 262
17.206 0 -8.66306e-05 4918 4932 272
17.216 0 -8.66306e-05 4915 4930 270
17.226 0 -8.66306e-05 4916 4928 266
17.236 0 -8.66306e-05 4920 4929 258
17.246 0 -8.66306e-05 4922 4931 262
17.256 0 -8.66306e-05 4918 4930 260
17.266 0 -8.66306e-05 4916 4928 266
17.276 0 -8.66306e-05 4914 4926 261
17.286 0 -8.66306e-05 4911 4926 260
17.296 0 -8.66306e-05 4912 4929 264
17.306 0 -8.66306e-05 4917 4931 263
17.316 0 -8.66306e-05 4917 4931 257
17.326 0 -8.66306e-05 4917 4933 265
17.336 0 -8.66306e-05 4920 4933 263
17.346 0 -8.66306e-05 4919 4929 263
17.356 0 -8.66306e-05 4915 4925 264
17.366 0 -8.66306e-05 4914 4925 263
17.376 0 -8.66306e-05 4915 4927 263
17.386 0 -8.66306e-05 4917 4929 259
17.396 0 -8.66306e-05 4919 4930 259
17.406 0 -8.66306e-05 4916 4927 258
17.416 0 -8.66306e-05 4915 4927 260
17.426 0 -8.66306e-05 4914 4929 258
17.436 0 -8.66306e-05 4914 4929 263
17.446 0 -8.66306e-05 4912 4931 267
17.456 0 -8.66306e-05 4914 4932 260
17.466 0 -8.66306e-05 4924 4931 256
17.476 0 -8.66306e-05 4920 4929 264
17.486 0 -8.66306e-05 4915 4928 260
17.496 0 -8.66306e-05 4917 4929 261
17.506 0 -8.66306e-05 4915 4927 263
17.516 0 -8.66306e-05 4915 4927 262
17.526 0 -8.66306e-05 4919 4927 266
17.536 0 -8.66306e-05 4922 4929 257
17.546 0 -8.66306e-05 4918 4930 261
17.556 0 -8.66306e-05 4918 4928 260
17.566 0 -8.66306e-05 4915 4927 258
17.576 0 -8.66306e-05 4914 4928 261
17.586 0 -8.66306e-05 4915 4928 263
17.596 0 -8.66306e-05 4915 4927 265
17.606 0 -8.66306e-05 4917 4928 266
17.616 0 -8.66306e-05 4917 4929 269
17.626 0 -8.66306e-05 4919 4933 261
17.636 0 -8.66306e-05 4916 4932 256
17.646 0 -8.66306e-05 4917 4930 259
17.656 0 -8.66306e-05 4919 4929 262
17.666 0 -8.66306e-05 4917 4929 266
17.676 0 -8.66306e-05 4916 4929 260
17.686 0 -8.66306e-05 4917 4930 258
17.696 0 -8.66306e-05 4917 4930 258
17.706 0 -8.66306e-05 4918 4930 255
17.716 0 -8.66306e-05 4918 4930 261
17.726 0 -8.66306e-05 4915 4929 261
17.736 0 -8.66306e-05 4916 4929 259
17.746 0 -8.66306e-05 4915 4929 257
17.756 0 -8.66306e-05 4915 4929 264
17.766 0 -8.66306e-05 4916 4928 264
17.776 0 -8.66306e-05 4917 4928 253
17.786 0 -8.66306e-05 4918 4930 265
17.796 0 -8.66306e-05 4920 4931 255
17.806 0 -8.66306e-05 4922 4933 259
17.816 0 -8.66306e-05 4919 4931 263
17.826 0 -8.66306e-05 4912 4929 265
17.836 0 -8.66306e-05 4911 4929 261
17.846 0 -8.66306e-05 4916 4930 255
17.856 0 -8.66306e-05 4918 4929 263
17.866 0 -8.66306e-05 4924 4930 258
17.876 0 -8.66306e-05 4925 4933 264
17.886 0 -8.66306e-05 4919 4930 253
17.896 0 -8.66306e-05 4912 4930 260
17.906 0 -8.66306e-05 4912 4932 257
17.916 0 -8.66306e-05 4916 4929 268
17.926 0 -8.66306e-05 4918 4930 257
17.936 0 -8.66306e-05 4920 4929 261
17.946 0 -8.66306e-05 4917 4928 261
17.956 0 -8.66306e-05 4916 4928 509
17.966 0 -8.66306e-05 4918 4927 261
17.976 0 -8.66306e-05 4918 4928 260
17.986 0 -8.66306e-05 4918 4927 266
17.996 0 -8.66306e-05 4917 4927 265
18.006 0 -8.66306e-05 4916 4928 260
18.016 0 -8.66306e-05 4916 4928 258
18.026 0 -8.66306e-05 4917 4930 263
18.036 0 -8.66306e-05 4918 4931 259
18.046 0 -8.66306e-05 4916 4931 259
18.056 0 -8.66306e-05 4918 4933 265
18.066 0 -8.66306e-05 4919 4930 264
18.076 0 -8.66306e-05 4915 4928 269
18.086 0 -8.66306e-05 4914 4928 263
18.096 0 -8.66306e-05 4912 4927 261
18.106 0 -8.66306e-05 4915 4929 258
18.116 0 -8.66306e-05 4918 4932 259
18.126 0 -8.66306e-05 4916 4931 263
18.136 0 -8.66306e-05 4916 4928 252
18.146 0 -8.66306e-05 4919 4929 261
18.156 0 -8.66306e-05 4920 4932 258
18.166 0 -8.66306e-05 4926 4932 258
18.176 0 -8.66306e-05 4924 4928 260
18.186 0 -8.66306e-05 4915 4928 259
18.196 0 -8.66306e-05 4917 4930 257
18.206 0 -8.66306e-05 4917 4929 264
18.216 0 -8.66306e-05 4917 4931 260
18.226 0 -8.66306e-05 4915 4929 257
18.236 0 -8.66306e-05 4915 4928 248
18.246 0 -8.66306e-05 4916 4929 261
18.256 0 -8.66306e-05 4917 4929 263
18.266 0 -8.66306e-05 4917 4929 263
18.276 0 -8.66306e-05 4915 4927 255
18.286 0 -8.66306e-05 4918 4929 270
18.296 0 -8.66306e-05 4918 4931 262
18.306 0 -8.66306e-05 4917 4930 263
18.316 0 -8.66306e-05 4917 4930 259
18.326 0 -8.66306e-05 4917 4929 254
18.336 0 -8.66306e-05 4919 4929 257
18.346 0 -8.66306e-05 4918 4930 263
18.356 0 -8.66306e-05 4916 4930 259
18.366 0 -8.66306e-05 4917 4932 256
18.376 0 -8.66306e-05 4920 4931 262
18.386 0 -8.66306e-05 4917 4930 258
18.396 0 -8.66306e-05 4914 4930 257
18.406 0 -8.66306e-05 4918 4932 257
18.416 0 -8.66306e-05 4919 4931 260
18.426 0 -8.66306e-05 4917 4927 257
18.436 0 -8.66306e-05 4917 4929 260
18.446 0 -8.66306e-05 4920 4930 260
18.456 0 -8.66306e-05 4919 4930 256
18.466 0 -8.66306e-05 4917 4932 259
18.476 0 -8.66306e-05 4916 4930 262
18.486 0 -8.66306e-05 4920 4929 265
18.496 0 -8.66306e-05 4920 4928 255
18.506 0 -8.66306e-05 4915 4928 255
18.516 0 -8.66306e-05 4915 4930 259
18.526 0 -8.66306e-05 4912 4929 259
18.536 0 -8.66306e-05 4913 4929 256
18.546 0 -8.66306e-05 4914 4930 510
18.556 0 -8.66306e-05 4917 4932 260
18.566 0 -8.66306e-05 4918 4931 257
18.576 0 -8.66306e-05 4915 4928 259
18.586 0 -8.66306e-05 4916 4928 255
18.596 0 -8.66306e-05 4912 4928 264
18.606 0 -8.66306e-05 4910 4928 256
18.616 0 -8.66306e-05 4913 4929 259
18.626 0 -8.66306e-05 4916 4930 260
18.636 0 -8.66306e-05 4916 4929 257
18.647 0 -8.66306e-05 4916 4927 263
18.657 0 -8.66306e-05 4917 4928 259
18.667 0 -8.66306e-05 4917 4928 257
18.677 0 -8.66306e-05 4916 4927 257
18.687 0 -8.66306e-05 4914 4927 265
18.697 0 -8.66306e-05 4916 4929 256
18.707 0 -8.66306e-05 4916 4929 259
18.716 0 -8.66306e-05 4915 4930 265
18.726 0 -8.66306e-05 4915 4929 262
18.736 0 -8.66306e-05 4913 4927 255
18.746 0 -8.66306e-05 4916 4928 259
18.756 0 -8.66306e-05 4919 4928 261
18.766 0 -8.66306e-05 4917 4929 256
18.776 0 -8.66306e-05 4914 4928 260
18.786 0 -8.66306e-05 4914 4927 259
18.796 0 -8.66306e-05 4919 4930 261
18.806 0 -8.66306e-05 4918 4930 261
18.816 0 -8.66306e-05 4916 4927 258
18.826 0 -8.66306e-05 4917 4928 257
18.836 0 -8.66306e-05 4922 4929 262
18.846 0 -8.66306e-05 4920 4929 257
18.856 0 -8.66306e-05 4914 4928 263
18.866 0 -8.66306e-05 4918 4927 262
18.876 0 -8.66306e-05 4918 4927 258
18.886 0 -8.66306e-05 4917 4929 251
18.896 0 -8.66306e-05 4919 4932 254
18.906 0 -8.66306e-05 4919 4930 265
18.916 0 -8.66306e-05 4918 4927 257
18.926 0 -8.66306e-05 4915 4928 264
18.936 0 -8.66306e-05 4916 4930 262
18.946 0 -8.66306e-05 4913 4932 259
18.956 0 -8.66306e-05 4914 4929 256
18.966 0 -8.66306e-05 4919 4927 258
18.976 0 -8.66306e-05 4915 4926 255
18.986 0 -8.66306e-05 4915 4926 255
18.996 0 -8.66306e-05 4915 4926 259
19.006 0 -8.66306e-05 4915 4926 256
19.016 0 -8.66306e-05 4912 4927 267
19.026 0 -8.66306e-05 4912 4929 253
19.036 0 -8.66306e-05 4917 4930 258
19.046 0 -8.66306e-05 4922 4930 264
19.056 0 -8.66306e-05 4920 4929 257
19.066 0 -8.66306e-05 4917 4928 257
19.076 0 -8.66306e-05 4917 4928 254
19.086 0 -8.66306e-05 4915 4928 263
19.096 0 -8.66306e-05 4914 4929 511
19.106 0 -8.66306e-05 4917 4932 261
19.116 0 -8.66306e-05 4922 4930 267
19.126 0 -8.66306e-05 4920 4929 260
19.136 0 -8.66306e-05 4917 4930 255
19.146 0 -8.66306e-05 4917 4930 258
19.156 0 -8.66306e-05 4918 4931 254
19.166 0 -8.66306e-05 4916 4930 260
19.176 0 -8.66306e-05 4916 4926 267
19.186 0 -8.66306e-05 4919 4928 255
19.196 0 -8.66306e-05 4920 4931 259
19.206 0 -8.66306e-05 4919 4930 254
19.216 0 -8.66306e-05 4919 4930 256
19.226 0 -8.66306e-05 4918 4929 253
19.236 0 -8.66306e-05 4918 4929 257
19.246 0 -8.66306e-05 4917 4930 262
19.256 0 -8.66306e-05 4919 4930 259
19.266 0 -8.66306e-05 4916 4928 249
19.276 0 -8.66306e-05 4913 4927 262
19.286 0 -8.66306e-05 4917 4929 259
19.296 0 -8.66306e-05 4916 4928 261
19.306 0 -8.66306e-05 4916 4929 256
19.316 0 -8.66306e-05 4918 4930 261
19.326 0 -8.66306e-05 4918 4928 264
19.336 0 -8.66306e-05 4917 4928 264
19.346 0 -8.66306e-05 4916 4928 258
19.356 0 -8.66306e-05 4914 4928 252
19.366 0 -8.66306e-05 4915 4928 251
19.376 0 -8.66306e-05 4918 4930 255
19.386 0 -8.66306e-05 4919 4931 258
19.396 0 -8.66306e-05 4918 4930 258
19.406 0 -8.66306e-05 4916 4928 259
19.416 0 -8.66306e-05 4917 4926 262
19.426 0 -8.66306e-05 4915 4928 258
19.436 0 -8.66306e-05 4913 4930 262
19.446 0 -8.66306e-05 4913 4931 262
19.456 0 -8.66306e-05 4913 4930 257
19.466 0 -8.66306e-05 4917 4928 258
19.476 0 -8.66306e-05 4919 4929 260
19.486 0 -8.66306e-05 4921 4929 259
19.496 0 -8.66306e-05 4920 4929 258
19.506 0 -8.66306e-05 4917 4931 256
19.516 0 -8.66306e-05 4919 4931 258
19.526 0 -8.66306e-05 4916 4929 262
19.536 0 -8.66306e-05 4914 4928 251
19.546 0 -8.66306e-05 4917 4928 254
19.556 0 -8.66306e-05 4919 4929 257
19.566 0 -8.66306e-05 4917 4928 259
19.576 0 -8.66306e-05 4917 4929 262
19.586 0 -8.66306e-05 4917 4930 260
19.596 0 -8.66306e-05 4907 4931 255
19.606 0 -8.66306e-05 4904 4930 256
19.616 0 -8.66306e-05 4915 4929 253
19.626 0 -8.66306e-05 4914 4930 511
19.636 0 -8.66306e-05 4912 4929 256
19.646 0 -8.66306e-05 4915 4929 255
19.656 0 -8.66306e-05 4916 4930 258
19.666 0 -8.66306e-05 4917 4928 255
19.676 0 -8.66306e-05 4917 4927 259
19.686 0 -8.66306e-05 4919 4928 253
19.696 0 -8.66306e-05 4919 4930 253
19.706 0 -8.66306e-05 4915 4930 4
19.716 0 -8.66306e-05 4921 4930 257
19.726 0 -8.66306e-05 4919 4929 257
19.736 0 -8.66306e-05 4915 4929 264
19.746 0 -8.66306e-05 4918 4930 251
19.756 0 -8.66306e-05 4917 4929 259
19.766 0 -8.66306e-05 4919 4931 252
19.776 0 -8.66306e-05 4919 4932 253
19.786 0 -8.66306e-05 4920 4931 257
19.796 0 -8.66306e-05 4914 4930 248
19.806 0 -8.66306e-05 4912 4930 248
19.816 0 -8.66306e-05 4918 4930 255
19.826 0 -8.66306e-05 4917 4928 256
19.836 0 -8.66306e-05 4920 4930 252
19.846 0 -8.66306e-05 4920 4932 259
19.856 0 -8.66306e-05 4916 4931 258
19.866 0 -8.66306e-05 4918 4931 257
19.876 0 -8.66306e-05 4919 4930 258
19.886 0 -8.66306e-05 4917 4928 252
19.896 0 -8.66306e-05 4917 4928 261
19.906 0 -8.66306e-05 4917 4929 253
19.916 0 -8.66306e-05 4919 4931 253
19.926 0 -8.66306e-05 4919 4932 259
19.936 0 -8.66306e-05 4917 4929 250
19.946 0 -8.66306e-05 4918 4928 259
19.956 0 -8.66306e-05 4920 4932 260
19.966 0 -8.66306e-05 4920 4932 265
19.976 0 -8.66306e-05 4911 4928 254
19.986 0 -8.66306e-05 4907 4927 260
19.996 0 -8.66306e-05 4912 4927 258
20.006 0 -8.66306e-05 4917 4927 254
20.016 0 -8.66306e-05 4922 4929 258
20.026 0 -8.66306e-05 4924 4933 260
20.036 0 -8.66306e-05 4920 4932 255
20.046 0 -8.66306e-05 4917 4931 257
20.056 0 -8.66306e-05 4917 4931 259
20.066 0 -8.66306e-05 4917 4930 259
20.076 0 -8.66306e-05 4916 4928 255
20.086 0 -8.66306e-05 4916 4928 256
20.096 0 -8.66306e-05 4916 4929 262
20.106 0 -8.66306e-05 4919 4930 254
20.116 0 -8.66306e-05 4920 4930 256
20.126 0 -8.66306e-05 4915 4929 262
20.136 0 -8.66306e-05 4915 4928 251
20.146 0 -8.66306e-05 4918 4930 259
20.156 0 -8.66306e-05 4918 4930 261
20.166 0 -8.66306e-05 4915 4928 261
20.176 0 -8.66306e-05 4917 4929 508
20.186 0 -8.66306e-05 4918 4929 257
20.196 0 -8.66306e-05 4917 4929 249
20.206 0 -8.66306e-05 4916 4931 258
20.216 0 -8.66306e-05 4917 4932 258
20.226 0 -8.66306e-05 4918 4931 256
20.236 0 -8.66306e-05 4920 4931 260
20.246 0 -8.66306e-05 4920 4932 257
20.256 0 -8.66306e-05 4916 4928 253
20.266 0 -8.66306e-05 4917 4929 255
20.276 0 -8.66306e-05 4917 4930 257
20.287 0 -8.66306e-05 4915 4928 248
20.297 0 -8.66306e-05 4915 4929 257
20.307 0 -8.66306e-05 4914 4932 253
20.317 0 -8.66306e-05 4915 4930 252
20.327 0 -8.66306e-05 4916 4927 261
20.337 0 -8.66306e-05 4919 4929 258
20.346 0 -8.66306e-05 4923 4930 250
20.356 0 -8.66306e-05 4921 4930 253
20.366 0 -8.66306e-05 4914 4930 249
20.376 0 -8.66306e-05 4913 4929 255
20.386 0 -8.66306e-05 4917 4930 250
20.396 0 -8.66306e-05 4912 4930 261
20.406 0 -8.66306e-05 4912 4929 258
20.416 0 -8.66306e-05 4917 4928 259
20.426 0 -8.66306e-05 4918 4929 262
20.436 0 -8.66306e-05 4919 4931 257
20.446 0 -8.66306e-05 4917 4930 254
20.456 0 -8.66306e-05 4916 4929 252
20.466 0 -8.66306e-05 4918 4929 257
20.476 0 -8.66306e-05 4919 4930 254
20.486 0 -8.66306e-05 4911 4929 249
20.496 0 -8.66306e-05 4908 4929 254
20.506 0 -8.66306e-05 4914 4930 259
20.516 0 -8.66306e-05 4916 4930 257
20.526 0 -8.66306e-05 4918 4929 258
20.536 0 -8.66306e-05 4920 4930 250
